date,sector,gdp,hours,employment,output_hour,output_employment,employed,employed_employer,employed_employee,employed_own_account,employed_unpaid_family
2022-01-01 00:00:00,construction,5.1,7.1,-0.2,-1.8,5.4,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,364225,6400,10878,56.9,33482.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,364225,6400,10878,56.9,33482.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,32952,1116,1973,29.5,16701.5,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,32952,1116,1973,29.5,16701.5,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,9017,43,72,209.7,125236.1,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,9017,43,72,209.7,125236.1,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,6170,564,1083,10.9,5697.1,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,6170,564,1083,10.9,5697.1,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,22947,745,1230,30.8,18656.1,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,22947,745,1230,30.8,18656.1,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,102932,1059,1743,97.2,59054.5,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,102932,1059,1743,97.2,59054.5,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,36689,909,1508,40.4,24329.6,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,36689,909,1508,40.4,24329.6,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,119624,1488,2471,80.4,48411.2,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,119624,1488,2471,80.4,48411.2,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,33892,478,795,70.9,42631.4,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,33892,478,795,70.9,42631.4,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,8.2,8.2,3.9,0,4.1,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,8.2,8.2,3.9,0,4.1,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,4.6,9.7,5.1,-4.7,-0.5,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,4.6,9.7,5.1,-4.7,-0.5,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,16.3,7.5,1.4,8.1,14.6,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,16.3,7.5,1.4,8.1,14.6,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,5.7,8,3.6,-2.2,2,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,5.7,8,3.6,-2.2,2,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,7.5,11.9,2.8,-3.9,4.6,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,7.5,11.9,2.8,-3.9,4.6,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,1.1,4.3,2.6,-3.1,-1.4,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,1.1,4.3,2.6,-3.1,-1.4,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,7.6,6.6,2.7,1,4.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,7.6,6.6,2.7,1,4.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,14.2,8.5,4.6,5.2,9.2,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,14.2,8.5,4.6,5.2,9.2,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,manufacturing,14.3,10.1,5.6,3.8,8.3,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,manufacturing,14.3,10.1,5.6,3.8,8.3,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,mining,97003,182,304,533,319088.8,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,mining,97003,182,304,533,319088.8,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,mining,3.5,3.4,1.3,0.1,2.1,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,mining,3.5,3.4,1.3,0.1,2.1,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,overall,1516503,36123,63049,42,24052.8,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,overall,1516503,36123,63049,42,24052.8,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,overall,9,6.7,3.1,2.1,5.8,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,overall,9,6.7,3.1,2.1,5.8,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,884871,22244,38894,39.8,22750.8,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,884871,22244,38894,39.8,22750.8,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,40399,255,435,158.4,92871.3,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,40399,255,435,158.4,92871.3,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,265943,6451,11008,41.2,24159.1,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,265943,6451,11008,41.2,24159.1,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,43894,3907,6915,11.2,6347.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,43894,3907,6915,11.2,6347.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,55250,1388,2296,39.8,24063.6,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,55250,1388,2296,39.8,24063.6,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,99477,619,1037,160.7,95927.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,99477,619,1037,160.7,95927.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,106156,842,1500,126.1,70770.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,106156,842,1500,126.1,70770.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,66209,2723,4631,24.3,14296.9,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,66209,2723,4631,24.3,14296.9,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,207539,6059,11072,34.3,18744.5,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,207539,6059,11072,34.3,18744.5,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,11.3,7.3,4.1,3.7,6.9,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,11.3,7.3,4.1,3.7,6.9,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,3.5,8.5,3.1,-4.6,0.4,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,3.5,8.5,3.1,-4.6,0.4,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,13.8,9.4,5.3,4,8.1,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,13.8,9.4,5.3,4,8.1,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,34.6,7.3,5.3,25.4,27.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,34.6,7.3,5.3,25.4,27.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,29.7,11.3,7.3,16.5,20.8,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,29.7,11.3,7.3,16.5,20.8,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,5.2,6.9,3.9,-1.6,1.2,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,5.2,6.9,3.9,-1.6,1.2,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,0.4,-0.2,0.2,0.6,0.2,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,0.4,-0.2,0.2,0.6,0.2,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,23.9,6.6,3,16.2,20.3,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,23.9,6.6,3,16.2,20.3,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,7.3,5.8,2.7,1.4,4.5,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,7.3,5.8,2.7,1.4,4.5,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,884871,22244,38894,39.8,22750.8,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,884871,22244,38894,39.8,22750.8,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,40399,255,435,158.4,92871.3,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,40399,255,435,158.4,92871.3,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,265943,6451,11008,41.2,24159.1,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,265943,6451,11008,41.2,24159.1,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,43894,3907,6915,11.2,6347.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,43894,3907,6915,11.2,6347.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,55250,1388,2296,39.8,24063.6,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,55250,1388,2296,39.8,24063.6,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,99477,619,1037,160.7,95927.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,99477,619,1037,160.7,95927.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,106156,842,1500,126.1,70770.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,106156,842,1500,126.1,70770.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,66209,2723,4631,24.3,14296.9,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,66209,2723,4631,24.3,14296.9,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,207539,6059,11072,34.3,18744.5,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,207539,6059,11072,34.3,18744.5,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,11.3,7.3,4.1,3.7,6.9,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,11.3,7.3,4.1,3.7,6.9,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,3.5,8.5,3.1,-4.6,0.4,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,3.5,8.5,3.1,-4.6,0.4,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,13.8,9.4,5.3,4,8.1,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,13.8,9.4,5.3,4,8.1,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,34.6,7.3,5.3,25.4,27.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,34.6,7.3,5.3,25.4,27.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,29.7,11.3,7.3,16.5,20.8,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,29.7,11.3,7.3,16.5,20.8,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,5.2,6.9,3.9,-1.6,1.2,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,5.2,6.9,3.9,-1.6,1.2,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,0.4,-0.2,0.2,0.6,0.2,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,0.4,-0.2,0.2,0.6,0.2,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,23.9,6.6,3,16.2,20.3,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,23.9,6.6,3,16.2,20.3,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,7.3,5.8,2.7,1.4,4.5,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,7.3,5.8,2.7,1.4,4.5,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,884871,22244,38894,39.8,22750.8,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,884871,22244,38894,39.8,22750.8,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,40399,255,435,158.4,92871.3,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,40399,255,435,158.4,92871.3,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,265943,6451,11008,41.2,24159.1,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,265943,6451,11008,41.2,24159.1,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,43894,3907,6915,11.2,6347.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,43894,3907,6915,11.2,6347.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,55250,1388,2296,39.8,24063.6,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,55250,1388,2296,39.8,24063.6,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,99477,619,1037,160.7,95927.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,99477,619,1037,160.7,95927.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,106156,842,1500,126.1,70770.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,106156,842,1500,126.1,70770.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,66209,2723,4631,24.3,14296.9,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,66209,2723,4631,24.3,14296.9,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,207539,6059,11072,34.3,18744.5,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,207539,6059,11072,34.3,18744.5,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,11.3,7.3,4.1,3.7,6.9,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,11.3,7.3,4.1,3.7,6.9,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,3.5,8.5,3.1,-4.6,0.4,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,3.5,8.5,3.1,-4.6,0.4,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,13.8,9.4,5.3,4,8.1,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,13.8,9.4,5.3,4,8.1,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,34.6,7.3,5.3,25.4,27.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,34.6,7.3,5.3,25.4,27.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,29.7,11.3,7.3,16.5,20.8,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,29.7,11.3,7.3,16.5,20.8,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,5.2,6.9,3.9,-1.6,1.2,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,5.2,6.9,3.9,-1.6,1.2,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,0.4,-0.2,0.2,0.6,0.2,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,0.4,-0.2,0.2,0.6,0.2,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,23.9,6.6,3,16.2,20.3,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,23.9,6.6,3,16.2,20.3,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,services,7.3,5.8,2.7,1.4,4.5,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,services,7.3,5.8,2.7,1.4,4.5,100,3.3,76.85,16.97,3.09
